PUBLICATION_DATE,UID,TAXA_ID,SITE_ID,DATE_COL,VISIT_NO,EPA_REG,STATE,SITESAMP,UNIQUE_ID,AG_ECO9,SAMPLE_TYPE,IS_DISTINCT,IS_DISTINCT300,TOTAL,TOTAL300,TARGET_TAXON,NON_TARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,PTV
2/10/2021,2012908,3623,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,1,1,CRICOTOPUS/ORTHOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,,"SH,CG","SP,CN,BU",
2/10/2021,2012908,3956,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,9,4,MALENKA,,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,,,MALENKA,SH,SP,
2/10/2021,2012908,4337,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,2,1,SYNORTHOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,SYNORTHOCLADIUS,CG,,3.1
2/10/2021,2012908,3421,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,36,16,AGAPETUS,,ARTHROPODA,INSECTA,TRICHOPTERA,GLOSSOSOMATIDAE,,,AGAPETUS,PR,SW,6.5
2/10/2021,2012908,3981,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,50,23,MICROPSECTRA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,MICROPSECTRA,CG,"CB,CN,SP",6
2/10/2021,2012908,4382,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,0,0,2,2,TRICHOPTERA,,ARTHROPODA,INSECTA,TRICHOPTERA,,,,,CG,SP,4
2/10/2021,2012908,3922,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,,1,,LIMNOCHARES,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LIMNOCHARIDAE,,,LIMNOCHARES,PR,CB,8
2/10/2021,2012908,4088,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,9,5,PAGASTIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIAMESINAE,DIAMESINI,PAGASTIA,CG,SP,8
2/10/2021,2012908,4073,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,2,2,ORDOBREVIA,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,ORDOBREVIA,,CN,4
2/10/2021,2012908,3895,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,59,31,LEPIDOSTOMA,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPIDOSTOMATIDAE,,,LEPIDOSTOMA,SH,CB,3
2/10/2021,2012908,3805,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,1,1,HESPEROPERLA,,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,,,HESPEROPERLA,PR,CN,1.8
2/10/2021,2012908,3771,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,2,2,GYRAULUS,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,,,GYRAULUS,SC,CB,7
2/10/2021,2012908,4380,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,2,1,TRICHOCLINOCERA,,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,,,TRICHOCLINOCERA,PR,CN,
2/10/2021,2012908,4006,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,,1,,NARPUS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,NARPUS,,CN,3.8
2/10/2021,2012908,4193,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,,1,,PRODIAMESA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PRODIAMESINAE,,PRODIAMESA,CG,SP,4.7
2/10/2021,2012908,4081,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,,1,,OSTRACODA,,ARTHROPODA,OSTRACODA,,,,,,CG,,8
2/10/2021,2012908,4371,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,1,19,9,TORRENTICOLA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,TORRENTICOLIDAE,,,TORRENTICOLA,PR,CB,8
2/10/2021,2012908,3986,NRS18_CA_10021,7/16/2018,1,Region_09,CA,Y,NRS_CA-11009,WMT,BERW,1,,1,,MIDEOPSIS,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,MIDEOPSIDAE,,,MIDEOPSIS,PR,,8
2/10/2021,2012909,4101,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,PARACLADOPELMA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PARACLADOPELMA,CG,SP,4.2
2/10/2021,2012909,3759,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,0,0,21,20,GOMPHIDAE,,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,,PR,BU,
2/10/2021,2012909,3459,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,ANCYRONYX,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,ANCYRONYX,"CG,SC",CN,4.2
2/10/2021,2012909,3542,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,28,27,CAENIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6
2/10/2021,2012909,4106,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,22,22,PARAKIEFFERIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,PARAKIEFFERIELLA,CG,SP,2
2/10/2021,2012909,3986,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,MIDEOPSIS,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,MIDEOPSIDAE,,,MIDEOPSIS,PR,,8
2/10/2021,2012909,3593,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,4,4,CLADOPELMA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CLADOPELMA,CG,BU,5
2/10/2021,2012909,3547,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,22,22,CALOPTERYX,,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,,,CALOPTERYX,PR,CB,5
2/10/2021,2012909,4192,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,2,2,PROCLOEON,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,PROCLOEON,CG,SW,8.7
2/10/2021,2012909,4089,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,15,15,PAGASTIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PAGASTIELLA,CG,SP,2
2/10/2021,2012909,3628,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,13,12,CRYPTOTENDIPES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOTENDIPES,CG,BU,8
2/10/2021,2012909,3799,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,6,4,HEMERODROMIA,,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,,,HEMERODROMIA,PR,SP,6
2/10/2021,2012909,4245,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,2,1,RHEOCRICOTOPUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,RHEOCRICOTOPUS,CG,SP,5.3
2/10/2021,2012909,4263,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,SARCOPTIFORMES,,ARTHROPODA,ARACHNIDA,SARCOPTIFORMES,,,,,PR,,8
2/10/2021,2012909,3778,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,HAGENIUS,,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,HAGENIUS,PR,SP,3.1
2/10/2021,2012909,4362,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,2,2,THIENEMANNIMYIA GENUS GR.,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,,PR,SP,
2/10/2021,2012909,3567,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,4,4,CERATOPOGONINAE,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,,,"PR,CG","SP,BU,PK",
2/10/2021,2012909,4307,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,13,12,STEMPELLINA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINA,CG,CB,0
2/10/2021,2012909,3581,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,0,0,6,5,CHIRONOMIDAE,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,,,"CG,CF",BU,6.2
2/10/2021,2012909,4308,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,STEMPELLINELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINELLA,CG,"CB,CN",2
2/10/2021,2012909,4107,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,PARALAUTERBORNIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PARALAUTERBORNIELLA,CG,BU,5.6
2/10/2021,2012909,4043,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,NILOTHAUMA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,NILOTHAUMA,,,2
2/10/2021,2012909,4011,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,NECTOPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,NECTOPSYCHE,SH,"CB,SP",3.3
2/10/2021,2012909,4311,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,STENOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6
2/10/2021,2012909,4379,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,9,9,TRIBELOS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,TRIBELOS,CG,BU,5.1
2/10/2021,2012909,4276,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,2,2,SIALIS,,ARTHROPODA,INSECTA,MEGALOPTERA,SIALIDAE,,,SIALIS,PR,BU,4
2/10/2021,2012909,4194,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,PROGOMPHUS,,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,PROGOMPHUS,PR,BU,1
2/10/2021,2012909,4149,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,PHYSA,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,,,PHYSA,SC,CB,8
2/10/2021,2012909,3948,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,9,6,MACCAFFERTIUM,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,MACCAFFERTIUM,,CN,
2/10/2021,2012909,3406,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,11,11,ABLABESMYIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,ABLABESMYIA,PR,SP,5.6
2/10/2021,2012909,4191,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,3,3,PROCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PROCLADIINI,PROCLADIUS,PR,SP,9
2/10/2021,2012909,3496,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,3,3,AULODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5
2/10/2021,2012909,4348,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,15,15,TANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,TANYTARSUS,CF,CN,2.2
2/10/2021,2012909,3620,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,CORYNONEURA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,CORYNONEURA,CG,SP,3.5
2/10/2021,2012909,4003,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,NAIDIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9
2/10/2021,2012909,4000,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,MYSTACIDES,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,MYSTACIDES,CG,SP,3.4
2/10/2021,2012909,4159,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,PISIDIUM,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,PISIDIUM,CF,BU,8
2/10/2021,2012909,3418,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,,1,,AESHNIDAE,,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,,,,PR,"CB,CN",3.5
2/10/2021,2012909,4143,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,PHAENOPSECTRA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PHAENOPSECTRA,"CG,SC",CN,7
2/10/2021,2012909,3625,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,2,2,CRYPTOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOCHIRONOMUS,PR,SP,7
2/10/2021,2012909,3855,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,3,3,HYGROBATES,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,,,HYGROBATES,PR,CB,8
2/10/2021,2012909,3579,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,CHIMARRA,,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,,,CHIMARRA,CF,CN,3
2/10/2021,2012909,4178,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,21,20,POLYPEDILUM,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,POLYPEDILUM,SH,"CB,CN",5.5
2/10/2021,2012909,4309,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,9,9,STENACRON,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENACRON,CG,CN,4.4
2/10/2021,2012909,4038,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,NEUMANIA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,NEUMANIA,PR,SW,8
2/10/2021,2012909,3594,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,CLADOTANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,CLADOTANYTARSUS,"CF,CG",CB,6
2/10/2021,2012909,5112,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,ANAFROPTILUM,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,ANAFROPTILUM,,,
2/10/2021,2012909,3578,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,CHEUMATOPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,CHEUMATOPSYCHE,CF,CN,5.5
2/10/2021,2012909,3788,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,7,6,HELICHUS,,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,,,HELICHUS,"CG,PR,SC",CN,6
2/10/2021,2012909,3678,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,11,11,DUBIRAPHIA,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,DUBIRAPHIA,"CG,SC",CN,4.8
2/10/2021,2012909,4774,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,LABIOBAETIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,LABIOBAETIS,CG,"SW,CN",6
2/10/2021,2012909,4158,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,0,0,1,1,PISIDIIDAE,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,,CF,BU,8
2/10/2021,2012909,4315,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,2,2,STICTOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STICTOCHIRONOMUS,CG,BU,5
2/10/2021,2012909,3802,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,0,0,5,5,HEPTAGENIIDAE,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,,SC,CN,4.1
2/10/2021,2012909,4340,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,4,4,TABANIDAE,,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,,,,PR,SP,7.3
2/10/2021,2012909,4433,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,1,1,ZAVRELIMYIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,ZAVRELIMYIA,PR,SP,8.5
2/10/2021,2012909,3892,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,9,9,LEBERTIA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,,,LEBERTIA,PR,CB,8
2/10/2021,2012909,4247,NRS18_OH_10011,7/16/2018,2,Region_05,OH,Y,NRS_OH-10068,SAP,BERW,1,1,3,3,RHEOTANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,RHEOTANYTARSUS,CF,CN,6
2/10/2021,2012912,4003,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,0,0,27,12,NAIDIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9
2/10/2021,2012912,4247,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,,1,,RHEOTANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,RHEOTANYTARSUS,CF,CN,6
2/10/2021,2012912,3697,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,1,1,ENCHYTRAEIDAE,,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,,,CG,BU,9
2/10/2021,2012912,4121,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,3,2,PARATENDIPES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PARATENDIPES,CG,BU,5.4
2/10/2021,2012912,3500,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,0,0,3,1,BAETIDAE,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,,CG,SW,4.2
2/10/2021,2012912,4159,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,,1,,PISIDIUM,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,PISIDIUM,CF,BU,8
2/10/2021,2012912,4348,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,23,14,TANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,TANYTARSUS,CF,CN,2.2
2/10/2021,2012912,3641,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,3,2,DASYHELEA,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,,DASYHELEA,CG,SP,5.7
2/10/2021,2012912,4038,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,,1,,NEUMANIA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,NEUMANIA,PR,SW,8
2/10/2021,2012912,3915,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,2,1,LIBELLULIDAE,,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,,,,PR,SP,8.2
2/10/2021,2012912,3745,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,0,0,5,3,GASTROPODA,,MOLLUSCA,GASTROPODA,,,,,,SC,CB,7
2/10/2021,2012912,3708,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,0,,1,,EPHEMEROPTERA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,,,,,CG,,3.8
2/10/2021,2012912,3925,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,5,3,LIMNODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,LIMNODRILUS,CG,CN,9
2/10/2021,2012912,3756,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,1,1,GLYPTOTENDIPES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,GLYPTOTENDIPES,"CF,SH",BU,9.5
2/10/2021,2012912,4004,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,,1,,NAIS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6
2/10/2021,2012912,3612,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,14,8,CORBICULA,,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,,,CORBICULA,CF,BU,5.5
2/10/2021,2012912,3625,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,8,6,CRYPTOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOCHIRONOMUS,PR,SP,7
2/10/2021,2012912,3567,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,4,3,CERATOPOGONINAE,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,,,"PR,CG","SP,BU,PK",
2/10/2021,2012912,3628,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,11,7,CRYPTOTENDIPES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOTENDIPES,CG,BU,8
2/10/2021,2012912,3582,NRS18_KS_10125,7/16/2018,1,Region_07,KS,Y,NRS_KS-10274,TPL,BERW,1,1,17,13,CHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CHIRONOMUS,CG,BU,9.5
